datetimeUtc,o3,co,pm25,pm10,AQI_o3,AQI_co,AQI_pm25,AQI_pm10,AQI
2024-01-01 00:00:00,0.15025462702534984,11.500751810015815,178.8170228730508,384.0611774757994,0.2816922141457627,4.157900148234206,226.3218440198575,119.36322831877581,226.3218440198575
2024-01-01 01:00:00,0.11661159925734828,10.197540221077006,170.3277900582498,13.043568310288398,0.2186194211798805,3.686746283831166,206.26375216627042,4.033261691493011,206.26375216627042
2024-01-01 02:00:00,0.08176157181613877,2.3019944261846135,170.24125987986915,277.13006897270964,0.15328378668192494,0.8322467195172137,206.059301386803,85.9701322998934,206.059301386803
2024-01-01 03:00:00,0.08381350575862404,14.714639269929503,85.89398646987009,366.5185287230805,0.15713068196217478,5.319826200263739,103.09797940390536,114.04398457568654,114.04398457568654
2024-01-01 04:00:00,0.19273493239338427,10.126327907116082,89.25225314075666,257.9541234180646,0.36133283163364127,3.6610006894852063,107.02530796890397,80.15564385820029,107.02530796890397
2024-01-01 05:00:00,0.19291593476638033,2.3346595545931734,3.2965809469590046,146.32599431671625,0.36167216866587987,0.8440562381030995,3.924501127332148,45.246133060209104,45.246133060209104
2024-01-01 06:00:00,0.09475615242515922,6.976745134393289,137.26794902953532,251.22061487836785,0.17764558009966108,2.522322897466843,164.06036998680742,78.11392406584174,164.06036998680742
2024-01-01 07:00:00,0.11400973750456776,12.960849281157678,229.44750999012743,235.21988666600473,0.21374154012854846,4.685773420519768,,73.26221811036035,73.26221811036035
2024-01-01 08:00:00,0.14331380542236966,7.777477836450498,216.64182352849733,307.99144958845864,0.2686798001919191,2.8118141129611343,,95.32785290739155,95.32785290739155
2024-01-01 09:00:00,0.08409671339487708,12.592263582055194,7.195689857206783,261.9314332536168,0.15766162991165555,4.552517564011278,8.566297449055694,81.36163508308925,81.36163508308925
2024-01-01 10:00:00,0.08003478306658694,6.8885624595106645,62.24403152244168,176.37262205240114,0.15004646244204525,2.490441959331404,74.55745929832082,55.41867871638401,74.55745929832082
2024-01-01 11:00:00,0.11193815638327638,1.711830130083936,199.85830225098184,49.50465867173472,0.20985781099226916,0.6188829103701865,276.0375160584058,15.30756297827295,276.0375160584058
2024-01-01 12:00:00,0.09910887467186767,10.278226468968679,103.49271399446722,107.54735484440555,0.18580591427046805,3.7159170169807227,123.67883020832683,33.25521176388545,123.67883020832683
2024-01-01 13:00:00,0.18735017537866439,0.1998634306967817,244.73679757431313,156.96638425706018,0.35123767412573,0.07225720560259642,,48.53629692549789,48.53629692549789
2024-01-01 14:00:00,0.17614752466202035,4.432897254818742,104.50451325915358,270.41366476709743,0.3302353293251225,1.6026381976929651,124.86207994507221,83.933598846459,124.86207994507221
2024-01-01 15:00:00,0.06999625128089963,5.618106301811449,19.515095415523238,277.5646607118465,0.13122656783070796,2.031130260958586,23.232256447051473,86.101908260399,86.101908260399
2024-01-01 16:00:00,0.19704665876538788,1.0981238856854925,85.7702176668848,130.8079549113808,0.36941630814658394,0.39700791239533345,102.9532378443283,40.44772879139789,102.9532378443283
2024-01-01 17:00:00,0.1665178640932602,10.476107738060717,98.96252805632422,240.9341316818433,0.3121819724283093,3.7874576059510905,118.38099939761067,74.99487903719259,118.38099939761067
2024-01-01 18:00:00,0.0896382882613728,1.7661642924101284,172.4946771026336,109.6597476802381,0.1680507841420562,0.6385264976175445,211.38360461004123,33.90839445894808,211.38360461004123
2024-01-01 19:00:00,0.13296600560245753,14.959035768966494,14.456259565690715,213.9617193042047,0.24928010049204632,5.4081835751867295,17.20983281629847,66.81636290783435,66.81636290783435
2024-01-01 20:00:00,0.10764647384869519,4.808975790003035,106.55986387462666,312.30577749913704,0.2018119119773063,1.738602960955544,127.26571192975433,96.6360340189215,127.26571192975433
2024-01-01 21:00:00,0.1721321745613802,10.717140129427554,24.149648113013484,181.40748976203653,0.32270748886647954,3.87459874527388,28.749581086920813,56.945340336261076,56.945340336261076
2024-01-01 22:00:00,0.1039452124028037,3.4990825797095666,218.81339700216614,38.08951530936551,0.1948729141409893,1.265033470610834,,11.777834047422854,11.777834047422854
2024-01-01 23:00:00,0.08849244721298061,12.757649583436962,62.9724262685758,214.83891626706958,0.16590260069925122,4.612310044626523,75.4092813164729,67.08234466018817,75.4092813164729
2024-01-02 00:00:00,0.030555449864385454,3.6062311794391877,98.19516714946391,14.7021931085066,0.05728430795722807,1.3037712145477902,117.48360836094825,4.546132686613049,117.48360836094825
2024-01-02 01:00:00,0.04098148445144392,2.4117264986675906,23.305247359057617,16.366591387879257,0.07683067951151841,0.8719184738494542,27.74434209411621,5.060788926369591,27.74434209411621
2024-01-02 02:00:00,0.03310303085505866,5.052676777909382,223.5372269301251,181.11809448904012,0.062060425300072476,1.8267088857228424,,56.85759053194904,56.85759053194904
2024-01-02 03:00:00,0.19899510026724807,12.98067851016063,34.912302729226354,300.4937521866547,0.3730691793536709,4.692942339175932,41.5622651538409,93.05441743283467,93.05441743283467
2024-01-02 04:00:00,0.04277437042030439,3.589978135238799,235.90665472596757,326.20758329472505,0.08019192054800221,1.297895204352422,,101.82098750892034,101.82098750892034
2024-01-02 05:00:00,0.04845376511202362,12.337101564940822,185.21231524993235,46.66684783267802,0.09083945465321264,4.460268100123218,241.4324393733485,14.430070449189246,241.4324393733485
2024-01-02 06:00:00,0.08268623936485527,3.498008299338984,133.02210370064847,6.209479634712554,0.15501732164389811,1.2646450829135878,159.0950616069636,1.920061729966776,159.0950616069636
2024-01-02 07:00:00,0.17647439901052925,12.45776525722016,35.95414472185429,207.61313217554851,0.33084814212697644,4.503891994656601,42.80255324030273,64.89135814728884,64.89135814728884
2024-01-02 08:00:00,0.1251789897520493,11.858537596361336,31.229218858543796,185.9942217878328,0.23468127062626415,4.287251480969391,37.177641498266425,58.33611923022158,58.33611923022158
2024-01-02 09:00:00,0.0785383009032151,14.986321765722876,46.35696442485979,189.76845051124155,0.14724090907989332,5.418048360709644,55.97831161857111,59.48053264264131,59.48053264264131
2024-01-02 10:00:00,0.19694766405202016,0.4010379618699167,176.88411293984018,52.90876863246154,0.3692307162580055,0.1449884171619366,221.7548253232501,16.36016346087246,221.7548253232501
2024-01-02 11:00:00,0.15064914879610436,13.082464707708684,81.63807185217081,429.0081175453253,0.2824318500114442,4.7297413983039345,97.23784059084414,132.99194158243156,132.99194158243156
2024-01-02 12:00:00,0.07596677737136832,4.78541333171221,96.91878317857933,356.6913276796806,0.1424199050831802,1.730084357090459,115.99093975537917,111.06420208109128,115.99093975537917
2024-01-02 13:00:00,0.18189586415356593,0.6697297547006958,180.05894792379144,279.3303257052318,0.34101211877308946,0.2421293400942501,229.25622540466236,86.63728935369033,229.25622540466236
2024-01-02 14:00:00,0.060052366498910464,13.02951134926455,148.00998488629236,141.42050321135483,0.11258411417118572,4.710597017087689,176.6226553562846,43.72928361513755,176.6226553562846
2024-01-02 15:00:00,0.029380701352919994,10.79009814641974,19.84683879688945,151.78322660636638,0.05508192979550055,3.9009754686983875,23.62718904391601,46.93358893208608,46.93358893208608
2024-01-02 16:00:00,0.008487349150622991,10.124711311836823,214.91169198949447,68.96592154808381,0.01591179068358266,3.660416237106588,,21.325269495387698,21.325269495387698
2024-01-02 17:00:00,0.06981001077354897,9.300427987273821,127.84226238710608,245.1911976549258,0.1308774105240888,3.3624106967728924,153.03749061976606,76.28569730873369,153.03749061976606
2024-01-02 18:00:00,0.04597801362191672,11.220359665928962,125.21137895440276,310.6086495113639,0.08619800079099496,4.056529163387188,149.0777462712586,96.12143456718337,149.0777462712586
2024-01-02 19:00:00,0.14351434453688308,2.3713367756789996,108.09666713578869,203.4399262256417,0.2690557640361512,0.8573162601876354,129.06292815402497,63.62596772930967,129.06292815402497
2024-01-02 20:00:00,0.020210884393151753,10.330627359533965,200.70055295962302,417.68323953092727,0.037890671903171635,3.7348616628828504,278.02755949887063,129.5580367389569,278.02755949887063
2024-01-02 21:00:00,0.151612233176354,2.2992914705115415,228.15982187853797,137.99721277049068,0.2842374075297225,0.8312695121155247,,42.67075224814183,42.67075224814183
2024-01-02 22:00:00,0.1537233997961428,0.2734506896766503,248.20182022431203,396.86408492043427,0.28819535019899284,0.09886142070739345,,123.24529802661682,123.24529802661682
2024-01-02 23:00:00,0.07583965422244553,2.311133474851628,133.46533747516452,429.32507903512965,0.14218157896971415,0.835550786280415,159.61340182059814,133.08804995495888,159.61340182059814
2024-01-03 00:00:00,0.04647594499377408,9.745290233642764,133.22639842490983,233.22387951534375,0.08713150542514825,3.5232430345780057,159.33397429166067,72.65699316987528,159.33397429166067
2024-01-03 01:00:00,0.05765495502271607,11.96314185994545,62.63229147481067,220.109662498314,0.10808952947640807,4.325069363682375,75.01151031660436,68.68052885159274,75.01151031660436
2024-01-03 02:00:00,0.05033121544391115,11.293995074692273,76.93782496978635,78.00421956623191,0.09435923405307677,4.083150786222802,91.7411318262418,24.120043155915866,91.7411318262418
